order_in,Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit,CoGS,ship_mode_id
215,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,TEC-PH-10002844,62.982,3,0.4,-14.6958,77.6778,2
216,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,TEC-MA-10000864,1188.0,9,0.7,-950.4,2138.4,2
217,CA-2015-146262,2015-01-02,2015-01-09,VW-21775,TEC-AC-10000109,89.584,2,0.2,4.4792,85.1048,2
218,CA-2016-130162,2016-10-28,2016-11-01,JH-15910,OFF-ST-10001328,93.06,6,0.0,26.0568,67.0032,2
219,CA-2016-130162,2016-10-28,2016-11-01,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782,279.6978,2
220,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148,3.7691999999999997,3
221,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302,14.4738,3
222,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432,33.6192,3
223,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848,53.61919999999999,3
224,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904,863.9784,3
225,CA-2015-169397,2015-12-24,2015-12-27,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168,24.4512,3
226,CA-2015-163055,2015-08-09,2015-08-16,DS-13180,OFF-AR-10001026,2.2,1,0.0,0.968,1.2320000000000002,2
227,CA-2015-163055,2015-08-09,2015-08-16,DS-13180,FUR-TA-10003748,622.45,5,0.0,136.939,485.5110000000001,2
228,CA-2015-163055,2015-08-09,2015-08-16,DS-13180,OFF-ST-10002485,21.98,1,0.0,0.2198,21.7602,2
229,US-2015-145436,2015-02-28,2015-03-04,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744,189.8424,2
230,US-2015-145436,2015-02-28,2015-03-04,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408,345.8552,2
231,US-2014-156216,2014-09-13,2014-09-17,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432,31.08,2
232,US-2017-100930,2017-04-07,2017-04-12,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048,335.908,2
233,US-2017-100930,2017-04-07,2017-04-12,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458,868.8603,2
234,US-2017-100930,2017-04-07,2017-04-12,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552,8.88,2
235,US-2017-100930,2017-04-07,2017-04-12,CS-12400,FUR-FU-10004017,258.072,3,0.2,0.0,258.072,2
236,US-2017-100930,2017-04-07,2017-04-12,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247,625.7007,2
237,CA-2017-160514,2017-11-12,2017-11-16,DB-13120,OFF-PA-10002479,10.56,2,0.0,4.752,5.808000000000001,2
238,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396,16.524,1
239,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728,776.408,1
240,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752,16.3632,1
241,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944,20.7896,1
242,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513,297.738,1
243,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308,6.8748,1
244,CA-2016-157749,2016-06-04,2016-06-09,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038,6.2042,1
245,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,FUR-CH-10004063,2001.86,7,0.0,580.5394,1421.3206,1
246,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-ST-10002276,166.72,2,0.0,41.68,125.03999999999999,1
247,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-PA-10004082,47.88,6,0.0,23.94,23.94,1
248,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-AP-10002945,1503.25,5,0.0,496.0725,1007.1775,1
249,CA-2014-131926,2014-06-01,2014-06-06,DW-13480,OFF-PA-10000061,25.92,4,0.0,12.4416,13.478400000000002,1
250,CA-2016-154739,2016-12-10,2016-12-15,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,293.4308,1
251,CA-2016-145625,2016-09-11,2016-09-17,KC-16540,OFF-PA-10004569,7.61,1,0.0,3.5767,4.0333000000000006,2
252,CA-2016-145625,2016-09-11,2016-09-17,KC-16540,TEC-AC-10003832,3347.37,13,0.0,636.0003,2711.3696999999997,2
253,CA-2016-146941,2016-12-10,2016-12-13,DL-13315,OFF-ST-10001228,80.58,6,0.0,22.5624,58.0176,3
254,CA-2016-146941,2016-12-10,2016-12-13,DL-13315,OFF-EN-10003296,361.92,4,0.0,162.864,199.056,3
255,US-2015-159982,2015-11-28,2015-12-04,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924,20.6244,2
256,US-2015-159982,2015-11-28,2015-12-04,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624,101.93039999999999,2
257,US-2015-159982,2015-11-28,2015-12-04,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044,49.876000000000005,2
258,US-2015-159982,2015-11-28,2015-12-04,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916,591.2124,2
259,CA-2017-163139,2017-12-01,2017-12-03,CC-12670,TEC-AC-10000290,20.37,3,0.0,6.9258,13.444200000000002,1
260,CA-2017-163139,2017-12-01,2017-12-03,CC-12670,OFF-ST-10002790,221.55,3,0.0,6.6465,214.9035,1
261,CA-2017-163139,2017-12-01,2017-12-03,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132,11.388,1
262,US-2017-155299,2017-06-08,2017-06-12,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466,6.09,2
263,US-2014-106992,2014-09-19,2014-09-21,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997,3569.979,1
264,US-2014-106992,2014-09-19,2014-09-21,SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958,2771.9538000000002,1
265,CA-2016-125318,2016-06-06,2016-06-13,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196,299.5044,2
266,CA-2015-155040,2015-11-10,2015-11-15,AH-10210,TEC-AC-10004469,79.9,2,0.0,35.156,44.74400000000001,2
267,CA-2017-136826,2017-06-16,2017-06-20,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304,9.285599999999999,2
268,CA-2016-111010,2016-01-22,2016-01-28,PG-18895,OFF-FA-10003472,7.56,6,0.0,0.3024,7.2576,2
269,US-2017-145366,2017-12-09,2017-12-13,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416,44.6496,2
270,US-2017-145366,2017-12-09,2017-12-13,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591,35.985,2
271,CA-2017-163979,2017-12-28,2018-01-02,KH-16690,OFF-ST-10003208,725.84,4,0.0,210.4936,515.3464,1
272,CA-2015-155334,2015-07-30,2015-07-31,HA-14920,TEC-AC-10003628,209.93,7,0.0,92.3692,117.5608,3
273,CA-2015-155334,2015-07-30,2015-07-31,HA-14920,FUR-FU-10003274,5.28,3,0.0,2.3232,2.9568000000000003,3
274,CA-2015-155334,2015-07-30,2015-07-31,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095,6.825,3
275,CA-2017-118136,2017-09-16,2017-09-17,BB-10990,OFF-PA-10002615,8.82,2,0.0,4.0572,4.7628,3
276,CA-2017-118136,2017-09-16,2017-09-17,BB-10990,OFF-AR-10001427,5.98,1,0.0,1.5548,4.4252,3
277,CA-2017-132976,2017-10-13,2017-10-17,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768,7.571199999999999,2
278,CA-2017-132976,2017-10-13,2017-10-17,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072,12.268799999999999,2
279,CA-2017-132976,2017-10-13,2017-10-17,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712,53.74080000000001,2
280,CA-2017-132976,2017-10-13,2017-10-17,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694,16.146,2
281,US-2015-161991,2015-09-26,2015-09-28,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432,5.5120000000000005,1
282,US-2015-161991,2015-09-26,2015-09-28,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11,738.2900000000001,1
283,CA-2015-130890,2015-11-02,2015-11-06,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942,986.8979999999999,2
284,CA-2015-130883,2015-09-26,2015-10-02,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844,93.916,2
285,CA-2015-130883,2015-09-26,2015-10-02,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96,191.84,2
286,CA-2015-130883,2015-09-26,2015-10-02,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864,20.217599999999997,2
287,CA-2016-112697,2016-12-18,2016-12-20,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372,423.43,1
288,CA-2016-112697,2016-12-18,2016-12-20,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316,170.212,1
289,CA-2016-112697,2016-12-18,2016-12-20,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145,1165.7945,1
290,CA-2016-110772,2016-11-20,2016-11-24,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836,12.4124,1
291,CA-2016-110772,2016-11-20,2016-11-24,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424,12.253599999999999,1
292,CA-2016-110772,2016-11-20,2016-11-24,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966,201.5874,1
293,CA-2016-110772,2016-11-20,2016-11-24,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032,135.6732,1
294,CA-2014-111451,2014-12-26,2014-12-28,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592,221.5568,3
295,CA-2014-111451,2014-12-26,2014-12-28,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558,210.1962,3
296,CA-2014-111451,2014-12-26,2014-12-28,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646,242.91660000000002,3
297,CA-2014-111451,2014-12-26,2014-12-28,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88,141.48,3
298,CA-2014-111451,2014-12-26,2014-12-28,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988,18.2532,3
299,CA-2016-142545,2016-10-28,2016-11-03,JD-15895,OFF-PA-10002105,32.4,5,0.0,15.552,16.848,2
300,CA-2016-142545,2016-10-28,2016-11-03,JD-15895,OFF-ST-10002756,1082.48,8,0.0,10.8248,1071.6552,2
301,CA-2016-142545,2016-10-28,2016-11-03,JD-15895,OFF-PA-10004243,56.91,3,0.0,27.3168,29.593199999999996,2
302,CA-2016-142545,2016-10-28,2016-11-03,JD-15895,FUR-FU-10001861,77.6,4,0.0,38.024,39.57599999999999,2
303,CA-2016-142545,2016-10-28,2016-11-03,JD-15895,OFF-BI-10002706,14.28,1,0.0,6.5688,7.711199999999999,2
304,US-2017-152380,2017-11-19,2017-11-23,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445,350.52,2
305,CA-2015-144253,2015-05-04,2015-05-09,AS-10225,FUR-FU-10002671,26.8,2,0.0,12.864,13.936,1
306,CA-2014-130960,2014-12-30,2015-01-04,KB-16600,OFF-AR-10003651,9.84,3,0.0,2.8536,6.9864,2
307,CA-2014-111003,2014-06-01,2014-06-06,CR-12625,OFF-BI-10001072,45.48,3,0.0,20.9208,24.559199999999997,2
308,CA-2014-111003,2014-06-01,2014-06-06,CR-12625,OFF-AR-10002135,289.2,6,0.0,83.868,205.332,2
309,CA-2017-126774,2017-04-15,2017-04-17,SH-20395,OFF-AR-10002804,4.89,1,0.0,2.0049,2.8850999999999996,3
310,CA-2016-142902,2016-09-12,2016-09-14,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948,11.5412,1
311,CA-2016-142902,2016-09-12,2016-09-14,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114,414.2566,1
312,CA-2016-142902,2016-09-12,2016-09-14,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136,13.5184,1
313,CA-2016-142902,2016-09-12,2016-09-14,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358,4.2282,1
314,CA-2014-120887,2014-09-27,2014-10-03,TS-21205,FUR-FU-10001588,87.54,3,0.0,37.6422,49.897800000000004,2
315,CA-2014-167850,2014-08-09,2014-08-16,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298,156.08599999999998,2
316,CA-2014-167850,2014-08-09,2014-08-16,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432,10.108799999999999,2
317,CA-2014-164259,2014-12-28,2014-12-30,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,90.46159999999999,3
318,CA-2014-164973,2014-11-04,2014-11-09,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568,111.7252,2
319,CA-2014-164973,2014-11-04,2014-11-09,NM-18445,TEC-MA-10002927,3991.98,2,0.0,1995.99,1995.99,2
320,CA-2014-164973,2014-11-04,2014-11-09,NM-18445,TEC-PH-10004093,275.94,6,0.0,80.0226,195.9174,2
321,CA-2014-164973,2014-11-04,2014-11-09,NM-18445,TEC-AC-10000892,360.0,4,0.0,129.6,230.4,2
322,CA-2014-164973,2014-11-04,2014-11-09,NM-18445,OFF-ST-10002974,43.57,1,0.0,13.071,30.499000000000002,2
323,CA-2014-156601,2014-09-19,2014-09-24,FA-14230,OFF-FA-10000624,7.16,2,0.0,3.58,3.58,2
324,CA-2016-162138,2016-04-23,2016-04-27,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744,169.776,2
325,CA-2016-162138,2016-04-23,2016-04-27,GK-14620,TEC-AC-10001908,99.99,1,0.0,34.9965,64.9935,2
326,CA-2017-153339,2017-11-03,2017-11-05,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995,14.992500000000001,1
327,US-2016-141544,2016-08-30,2016-09-01,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762,358.7742,3
328,US-2016-141544,2016-08-30,2016-09-01,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389,50.834999999999994,3
329,US-2016-141544,2016-08-30,2016-09-01,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016,1045.2456,3
330,US-2016-141544,2016-08-30,2016-09-01,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831,66.40899999999999,3
331,US-2016-141544,2016-08-30,2016-09-01,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936,65.4576,3
332,US-2016-150147,2016-04-25,2016-04-29,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7,103.5,1
333,US-2016-150147,2016-04-25,2016-04-29,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816,34.54,1
334,US-2016-150147,2016-04-25,2016-04-29,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272,8.3232,1
335,CA-2015-137946,2015-09-01,2015-09-04,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038,3.1482,1
336,CA-2015-137946,2015-09-01,2015-09-04,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944,623.9896000000001,1
337,CA-2015-137946,2015-09-01,2015-09-04,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49,9.878,1
338,CA-2014-129924,2014-07-12,2014-07-17,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956,4.916399999999999,2
339,CA-2014-129924,2014-07-12,2014-07-17,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588,715.8108,2
340,CA-2015-128167,2015-06-22,2015-06-26,KL-16645,OFF-FA-10000490,4.96,4,0.0,2.3312,2.6288,1
341,CA-2014-122336,2014-04-13,2014-04-17,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116,16.740000000000002,1
342,CA-2014-122336,2014-04-13,2014-04-17,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976,917.946,1
343,CA-2014-122336,2014-04-13,2014-04-17,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724,20.919600000000003,1
344,CA-2014-122336,2014-04-13,2014-04-17,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916,63.5364,1
345,US-2015-120712,2015-12-20,2015-12-24,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22,91.02,2
346,CA-2017-169901,2017-06-15,2017-06-19,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976,43.178399999999996,2
347,CA-2017-134306,2017-07-08,2017-07-12,TD-20995,OFF-AR-10004027,7.56,3,0.0,3.0996,4.4604,2
348,CA-2017-134306,2017-07-08,2017-07-12,TD-20995,OFF-PA-10000249,24.56,2,0.0,11.5432,13.016799999999998,2
349,CA-2017-134306,2017-07-08,2017-07-12,TD-20995,OFF-AR-10001374,12.96,2,0.0,4.1472,8.812800000000001,2
350,CA-2016-129714,2016-09-01,2016-09-03,AB-10060,TEC-AC-10000290,6.79,1,0.0,2.3086,4.4814,3
351,CA-2016-129714,2016-09-01,2016-09-03,AB-10060,OFF-PA-10001970,24.56,2,0.0,11.5432,13.016799999999998,3
352,CA-2016-129714,2016-09-01,2016-09-03,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668,1.9812,3
353,CA-2016-129714,2016-09-01,2016-09-03,AB-10060,OFF-PA-10001970,49.12,4,0.0,23.0864,26.033599999999996,3
354,CA-2016-129714,2016-09-01,2016-09-03,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296,2939.7383999999997,3
355,CA-2016-138520,2016-04-08,2016-04-13,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588,393.5628,2
356,CA-2016-138520,2016-04-08,2016-04-13,JL-15505,OFF-EN-10001137,8.26,2,0.0,3.7996,4.4604,2
357,CA-2016-138520,2016-04-08,2016-04-13,JL-15505,OFF-AR-10002399,17.04,4,0.0,6.9864,10.0536,2
358,CA-2016-138520,2016-04-08,2016-04-13,JL-15505,OFF-PA-10002713,34.4,5,0.0,15.824,18.576,2
359,CA-2016-130001,2016-04-23,2016-04-28,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325,24.915000000000003,2
360,CA-2017-155698,2017-03-08,2017-03-11,VB-21745,OFF-AP-10001124,647.84,8,0.0,168.4384,479.40160000000003,3
361,CA-2017-155698,2017-03-08,2017-03-11,VB-21745,OFF-LA-10001158,20.7,2,0.0,9.936,10.764,3
362,CA-2017-144904,2017-09-25,2017-10-01,KW-16435,OFF-LA-10001158,20.7,2,0.0,9.936,10.764,2
363,CA-2017-144904,2017-09-25,2017-10-01,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704,401.7756,2
364,CA-2017-144904,2017-09-25,2017-10-01,KW-16435,OFF-AR-10003732,5.56,2,0.0,1.4456,4.1144,2
365,CA-2017-144904,2017-09-25,2017-10-01,KW-16435,FUR-FU-10000023,47.12,8,0.0,20.7328,26.387199999999996,2
366,CA-2014-123344,2014-09-24,2014-09-29,JD-16060,OFF-ST-10001713,211.96,4,0.0,8.4784,203.48160000000001,2
367,CA-2016-155516,2016-10-21,2016-10-21,MK-17905,OFF-BI-10002412,23.2,4,0.0,10.44,12.76,4
368,CA-2016-155516,2016-10-21,2016-10-21,MK-17905,OFF-SU-10001225,7.36,2,0.0,0.1472,7.2128000000000005,4
369,CA-2016-155516,2016-10-21,2016-10-21,MK-17905,OFF-ST-10002406,104.79,7,0.0,29.3412,75.4488,4
370,CA-2016-155516,2016-10-21,2016-10-21,MK-17905,FUR-BO-10002545,1043.92,4,0.0,271.4192,772.5008,4
371,CA-2017-104745,2017-05-29,2017-06-04,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396,16.524,2
372,CA-2017-104745,2017-05-29,2017-06-04,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746,48.7494,2
373,US-2014-119137,2014-07-23,2014-07-27,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712,13.872,2
374,US-2014-119137,2014-07-23,2014-07-27,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888,844.7472,2
375,US-2014-119137,2014-07-23,2014-07-27,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924,8.316,2
376,US-2014-119137,2014-07-23,2014-07-27,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94,508.98,2
377,US-2016-134656,2016-09-28,2016-10-01,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98,68.15599999999999,3
378,US-2017-134481,2017-08-27,2017-09-01,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848,1786.1088,2
379,CA-2015-130792,2015-04-28,2015-05-05,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322,28.9842,2
380,CA-2015-130792,2015-04-28,2015-05-05,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811,21.1509,2
381,CA-2015-130792,2015-04-28,2015-05-05,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728,31.0488,2
382,CA-2016-134775,2016-10-28,2016-10-29,AS-10285,OFF-PA-10004734,50.96,7,0.0,25.48,25.48,3
383,CA-2016-134775,2016-10-28,2016-10-29,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376,32.19840000000001,3
384,CA-2015-125395,2015-06-26,2015-06-29,LA-16780,TEC-AC-10004708,41.9,2,0.0,8.799,33.101,1
385,US-2015-168935,2015-11-27,2015-12-02,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095,532.467,2
386,US-2015-168935,2015-11-27,2015-12-02,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497,85.0257,2
387,CA-2015-122756,2015-12-03,2015-12-07,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638,819.978,2
388,CA-2015-122756,2015-12-03,2015-12-07,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777,2.183,2
389,CA-2014-115973,2014-11-24,2014-11-26,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,2.1976,3
390,CA-2017-101798,2017-12-11,2017-12-15,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884,15.475999999999999,2
391,CA-2017-101798,2017-12-11,2017-12-15,MV-18190,TEC-AC-10001998,39.98,2,0.0,13.5932,26.386799999999997,2
392,US-2014-135972,2014-09-21,2014-09-23,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182,218.6658,1
393,US-2014-135972,2014-09-21,2014-09-23,JG-15115,TEC-CO-10002313,1799.97,3,0.0,701.9883,1097.9817,1
394,US-2014-134971,2014-06-07,2014-06-10,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623,33.0243,1
395,CA-2017-102946,2017-06-30,2017-07-05,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798,50.2122,2
396,CA-2017-165603,2017-10-17,2017-10-19,SS-20140,OFF-ST-10000798,49.96,2,0.0,9.4924,40.467600000000004,1
397,CA-2017-165603,2017-10-17,2017-10-19,SS-20140,OFF-PA-10002552,12.96,2,0.0,6.2208,6.739200000000001,1
398,CA-2015-122259,2015-10-31,2015-11-04,HP-14815,OFF-SU-10002573,70.12,4,0.0,21.036,49.084,2
399,CA-2016-108987,2016-09-08,2016-09-10,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952,32.3568,1
400,CA-2016-108987,2016-09-08,2016-09-10,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,2713.4184,1
401,CA-2016-108987,2016-09-08,2016-09-10,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784,163.92,1
402,CA-2016-108987,2016-09-08,2016-09-10,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198,56.864200000000004,1
403,CA-2014-113166,2014-12-24,2014-12-26,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,6.0996,3
404,CA-2014-155208,2014-04-16,2014-04-20,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768,29.304000000000002,2
405,CA-2017-117933,2017-12-24,2017-12-29,RF-19840,OFF-AP-10004249,35.91,3,0.0,9.6957,26.214299999999994,2
406,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,TEC-AC-10000158,179.95,5,0.0,37.7895,142.16049999999998,2
407,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913,764.9847000000001,2
408,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,OFF-PA-10003724,27.15,5,0.0,13.3035,13.846499999999999,2
409,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527,1116.9767,2
410,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,OFF-PA-10002893,9.68,1,0.0,4.6464,5.0336,2
411,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,OFF-LA-10003766,28.35,9,0.0,13.608,14.742,2
412,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,OFF-PA-10001970,55.98,1,0.0,27.4302,28.549799999999998,2
413,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548,1305.3742,2
414,CA-2017-117457,2017-12-08,2017-12-12,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548,132.0228,2
415,CA-2017-142636,2017-11-03,2017-11-07,KC-16675,OFF-PA-10000157,139.86,7,0.0,65.7342,74.12580000000001,2
416,CA-2017-142636,2017-11-03,2017-11-07,KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744,280.26160000000004,2
417,CA-2017-122105,2017-06-24,2017-06-28,CJ-12010,OFF-AR-10004344,95.92,8,0.0,25.8984,70.0216,2
418,CA-2016-148796,2016-04-14,2016-04-18,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38,345.42,2
419,CA-2017-154816,2017-11-06,2017-11-10,VB-21745,OFF-PA-10003845,5.78,1,0.0,2.8322,2.9478000000000004,2
420,CA-2017-110478,2017-03-04,2017-03-09,SP-20860,OFF-AR-10001573,9.32,4,0.0,2.7028,6.6172,2
421,CA-2017-110478,2017-03-04,2017-03-09,SP-20860,OFF-EN-10000483,15.25,1,0.0,7.015,8.235,2
422,CA-2014-142048,2014-06-22,2014-06-25,JE-15745,TEC-AC-10004114,196.752,6,0.2,56.5662,140.1858,3
423,CA-2017-125388,2017-10-19,2017-10-23,MP-17965,FUR-FU-10004712,56.56,4,0.0,14.7056,41.8544,2
424,CA-2017-125388,2017-10-19,2017-10-23,MP-17965,OFF-ST-10000918,32.7,3,0.0,8.502,24.198,2
425,CA-2017-155705,2017-08-21,2017-08-23,NF-18385,FUR-CH-10000015,866.4,4,0.0,225.264,641.136,1
426,CA-2017-149160,2017-11-23,2017-11-26,JM-15265,FUR-FU-10003347,28.4,2,0.0,11.076,17.323999999999998,1
427,CA-2017-149160,2017-11-23,2017-11-26,JM-15265,OFF-BI-10001543,287.92,8,0.0,138.2016,149.7184,1
428,CA-2014-101476,2014-09-12,2014-09-13,SD-20485,TEC-MA-10000029,69.99,1,0.0,30.0957,39.894299999999994,3
429,CA-2017-152275,2017-10-01,2017-10-08,KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004,6.1716,2
